sentence_id,text_emotion,audio_emotion,esd_speaker,tts_system,category,congruent,filename
04,neutral,neutral,0016,F5TTS,neutral,True,04_neutral_neutral_0016_F5TTS.wav
04,neutral,neutral,0020,STYLE,neutral,True,04_neutral_neutral_0020_STYLE.wav
04,neutral,sad,0011,STYLE,neutral,False,04_neutral_sad_0011_STYLE.wav
04,neutral,sad,0012,F5TTS,neutral,False,04_neutral_sad_0012_F5TTS.wav
04,neutral,sad,0018,COSY,neutral,False,04_neutral_sad_0018_COSY.wav
04,sad,angry,0012,F5TTS,explicit,False,04_sad_explicit_angry_0012_F5TTS.wav
04,sad,angry,0013,COSY,explicit,False,04_sad_explicit_angry_0013_COSY.wav
04,sad,angry,0020,STYLE,explicit,False,04_sad_explicit_angry_0020_STYLE.wav
04,sad,happy,0012,COSY,explicit,False,04_sad_explicit_happy_0012_COSY.wav
04,sad,happy,0016,STYLE,explicit,False,04_sad_explicit_happy_0016_STYLE.wav
04,sad,happy,0019,F5TTS,explicit,False,04_sad_explicit_happy_0019_F5TTS.wav
04,sad,neutral,0011,COSY,explicit,False,04_sad_explicit_neutral_0011_COSY.wav
04,sad,neutral,0014,STYLE,explicit,False,04_sad_explicit_neutral_0014_STYLE.wav
04,sad,neutral,0020,F5TTS,explicit,False,04_sad_explicit_neutral_0020_F5TTS.wav
04,sad,sad,0013,COSY,explicit,True,04_sad_explicit_sad_0013_COSY.wav
04,sad,sad,0014,STYLE,explicit,True,04_sad_explicit_sad_0014_STYLE.wav
04,sad,sad,0017,F5TTS,explicit,True,04_sad_explicit_sad_0017_F5TTS.wav
04,sad,angry,0013,F5TTS,implicit,False,04_sad_implicit_angry_0013_F5TTS.wav
04,sad,angry,0013,STYLE,implicit,False,04_sad_implicit_angry_0013_STYLE.wav
04,sad,angry,0017,COSY,implicit,False,04_sad_implicit_angry_0017_COSY.wav
04,sad,happy,0011,STYLE,implicit,False,04_sad_implicit_happy_0011_STYLE.wav
04,sad,happy,0012,COSY,implicit,False,04_sad_implicit_happy_0012_COSY.wav
04,sad,happy,0019,F5TTS,implicit,False,04_sad_implicit_happy_0019_F5TTS.wav
04,sad,neutral,0018,F5TTS,implicit,False,04_sad_implicit_neutral_0018_F5TTS.wav
04,sad,neutral,0019,COSY,implicit,False,04_sad_implicit_neutral_0019_COSY.wav
04,sad,neutral,0019,STYLE,implicit,False,04_sad_implicit_neutral_0019_STYLE.wav
04,sad,sad,0016,F5TTS,implicit,True,04_sad_implicit_sad_0016_F5TTS.wav
04,sad,sad,0018,STYLE,implicit,True,04_sad_implicit_sad_0018_STYLE.wav
04,sad,sad,0019,COSY,implicit,True,04_sad_implicit_sad_0019_COSY.wav
05,angry,angry,0012,STYLE,explicit,True,05_angry_explicit_angry_0012_STYLE.wav
05,angry,angry,0013,COSY,explicit,True,05_angry_explicit_angry_0013_COSY.wav
05,angry,angry,0014,F5TTS,explicit,True,05_angry_explicit_angry_0014_F5TTS.wav
05,angry,happy,0011,COSY,explicit,False,05_angry_explicit_happy_0011_COSY.wav
05,angry,happy,0011,STYLE,explicit,False,05_angry_explicit_happy_0011_STYLE.wav
05,angry,happy,0013,F5TTS,explicit,False,05_angry_explicit_happy_0013_F5TTS.wav
05,angry,neutral,0014,COSY,explicit,False,05_angry_explicit_neutral_0014_COSY.wav
05,angry,neutral,0014,F5TTS,explicit,False,05_angry_explicit_neutral_0014_F5TTS.wav
05,angry,neutral,0020,STYLE,explicit,False,05_angry_explicit_neutral_0020_STYLE.wav
05,angry,sad,0012,COSY,explicit,False,05_angry_explicit_sad_0012_COSY.wav
05,angry,sad,0014,STYLE,explicit,False,05_angry_explicit_sad_0014_STYLE.wav
05,angry,sad,0019,F5TTS,explicit,False,05_angry_explicit_sad_0019_F5TTS.wav
05,angry,angry,0015,F5TTS,implicit,True,05_angry_implicit_angry_0015_F5TTS.wav
05,angry,angry,0019,COSY,implicit,True,05_angry_implicit_angry_0019_COSY.wav
05,angry,angry,0020,STYLE,implicit,True,05_angry_implicit_angry_0020_STYLE.wav
05,angry,happy,0011,COSY,implicit,False,05_angry_implicit_happy_0011_COSY.wav
05,angry,happy,0014,STYLE,implicit,False,05_angry_implicit_happy_0014_STYLE.wav
05,angry,happy,0016,F5TTS,implicit,False,05_angry_implicit_happy_0016_F5TTS.wav
05,angry,neutral,0012,F5TTS,implicit,False,05_angry_implicit_neutral_0012_F5TTS.wav
05,angry,neutral,0015,STYLE,implicit,False,05_angry_implicit_neutral_0015_STYLE.wav
05,angry,neutral,0020,COSY,implicit,False,05_angry_implicit_neutral_0020_COSY.wav
05,angry,sad,0012,F5TTS,implicit,False,05_angry_implicit_sad_0012_F5TTS.wav
05,angry,sad,0015,STYLE,implicit,False,05_angry_implicit_sad_0015_STYLE.wav
05,angry,sad,0020,COSY,implicit,False,05_angry_implicit_sad_0020_COSY.wav
05,happy,angry,0012,COSY,explicit,False,05_happy_explicit_angry_0012_COSY.wav
05,happy,angry,0012,STYLE,explicit,False,05_happy_explicit_angry_0012_STYLE.wav
05,happy,angry,0017,F5TTS,explicit,False,05_happy_explicit_angry_0017_F5TTS.wav
05,happy,happy,0016,COSY,explicit,True,05_happy_explicit_happy_0016_COSY.wav
05,happy,happy,0016,F5TTS,explicit,True,05_happy_explicit_happy_0016_F5TTS.wav
05,happy,happy,0020,STYLE,explicit,True,05_happy_explicit_happy_0020_STYLE.wav
05,happy,neutral,0015,STYLE,explicit,False,05_happy_explicit_neutral_0015_STYLE.wav
05,happy,neutral,0018,COSY,explicit,False,05_happy_explicit_neutral_0018_COSY.wav
05,happy,neutral,0018,F5TTS,explicit,False,05_happy_explicit_neutral_0018_F5TTS.wav
05,happy,sad,0016,F5TTS,explicit,False,05_happy_explicit_sad_0016_F5TTS.wav
05,happy,sad,0019,STYLE,explicit,False,05_happy_explicit_sad_0019_STYLE.wav
05,happy,sad,0020,COSY,explicit,False,05_happy_explicit_sad_0020_COSY.wav
05,happy,angry,0011,F5TTS,implicit,False,05_happy_implicit_angry_0011_F5TTS.wav
05,happy,angry,0014,COSY,implicit,False,05_happy_implicit_angry_0014_COSY.wav
05,happy,angry,0019,STYLE,implicit,False,05_happy_implicit_angry_0019_STYLE.wav
05,happy,happy,0014,F5TTS,implicit,True,05_happy_implicit_happy_0014_F5TTS.wav
05,happy,happy,0016,STYLE,implicit,True,05_happy_implicit_happy_0016_STYLE.wav
05,happy,happy,0020,COSY,implicit,True,05_happy_implicit_happy_0020_COSY.wav
05,happy,neutral,0014,COSY,implicit,False,05_happy_implicit_neutral_0014_COSY.wav
05,happy,neutral,0016,F5TTS,implicit,False,05_happy_implicit_neutral_0016_F5TTS.wav
05,happy,neutral,0019,STYLE,implicit,False,05_happy_implicit_neutral_0019_STYLE.wav
05,happy,sad,0014,F5TTS,implicit,False,05_happy_implicit_sad_0014_F5TTS.wav
05,happy,sad,0014,STYLE,implicit,False,05_happy_implicit_sad_0014_STYLE.wav
05,happy,sad,0016,COSY,implicit,False,05_happy_implicit_sad_0016_COSY.wav
05,neutral,angry,0011,F5TTS,neutral,False,05_neutral_angry_0011_F5TTS.wav
05,neutral,angry,0011,STYLE,neutral,False,05_neutral_angry_0011_STYLE.wav
05,neutral,angry,0012,COSY,neutral,False,05_neutral_angry_0012_COSY.wav
05,neutral,happy,0012,COSY,neutral,False,05_neutral_happy_0012_COSY.wav
05,neutral,happy,0013,F5TTS,neutral,False,05_neutral_happy_0013_F5TTS.wav
05,neutral,happy,0015,STYLE,neutral,False,05_neutral_happy_0015_STYLE.wav
05,neutral,neutral,0013,STYLE,neutral,True,05_neutral_neutral_0013_STYLE.wav
05,neutral,neutral,0014,COSY,neutral,True,05_neutral_neutral_0014_COSY.wav
05,neutral,neutral,0015,F5TTS,neutral,True,05_neutral_neutral_0015_F5TTS.wav
05,neutral,sad,0011,COSY,neutral,False,05_neutral_sad_0011_COSY.wav
05,neutral,sad,0011,F5TTS,neutral,False,05_neutral_sad_0011_F5TTS.wav
05,neutral,sad,0013,STYLE,neutral,False,05_neutral_sad_0013_STYLE.wav
05,sad,angry,0011,F5TTS,explicit,False,05_sad_explicit_angry_0011_F5TTS.wav
05,sad,angry,0011,STYLE,explicit,False,05_sad_explicit_angry_0011_STYLE.wav
05,sad,angry,0012,COSY,explicit,False,05_sad_explicit_angry_0012_COSY.wav
05,sad,happy,0011,COSY,explicit,False,05_sad_explicit_happy_0011_COSY.wav
05,sad,happy,0015,STYLE,explicit,False,05_sad_explicit_happy_0015_STYLE.wav
05,sad,happy,0020,F5TTS,explicit,False,05_sad_explicit_happy_0020_F5TTS.wav
05,sad,neutral,0012,STYLE,explicit,False,05_sad_explicit_neutral_0012_STYLE.wav
05,sad,neutral,0014,COSY,explicit,False,05_sad_explicit_neutral_0014_COSY.wav
05,sad,neutral,0014,F5TTS,explicit,False,05_sad_explicit_neutral_0014_F5TTS.wav
05,sad,sad,0014,F5TTS,explicit,True,05_sad_explicit_sad_0014_F5TTS.wav
05,sad,sad,0014,STYLE,explicit,True,05_sad_explicit_sad_0014_STYLE.wav
05,sad,sad,0015,COSY,explicit,True,05_sad_explicit_sad_0015_COSY.wav
05,sad,angry,0011,STYLE,implicit,False,05_sad_implicit_angry_0011_STYLE.wav
05,sad,angry,0016,COSY,implicit,False,05_sad_implicit_angry_0016_COSY.wav
05,sad,angry,0018,F5TTS,implicit,False,05_sad_implicit_angry_0018_F5TTS.wav
05,sad,happy,0016,COSY,implicit,False,05_sad_implicit_happy_0016_COSY.wav
05,sad,happy,0018,F5TTS,implicit,False,05_sad_implicit_happy_0018_F5TTS.wav
05,sad,happy,0020,STYLE,implicit,False,05_sad_implicit_happy_0020_STYLE.wav
05,sad,neutral,0012,STYLE,implicit,False,05_sad_implicit_neutral_0012_STYLE.wav
05,sad,neutral,0017,COSY,implicit,False,05_sad_implicit_neutral_0017_COSY.wav
05,sad,neutral,0017,F5TTS,implicit,False,05_sad_implicit_neutral_0017_F5TTS.wav
05,sad,sad,0013,COSY,implicit,True,05_sad_implicit_sad_0013_COSY.wav
05,sad,sad,0017,F5TTS,implicit,True,05_sad_implicit_sad_0017_F5TTS.wav
05,sad,sad,0017,STYLE,implicit,True,05_sad_implicit_sad_0017_STYLE.wav
06,angry,angry,0016,STYLE,explicit,True,06_angry_explicit_angry_0016_STYLE.wav
06,angry,angry,0017,COSY,explicit,True,06_angry_explicit_angry_0017_COSY.wav
06,angry,angry,0020,F5TTS,explicit,True,06_angry_explicit_angry_0020_F5TTS.wav
06,angry,happy,0011,COSY,explicit,False,06_angry_explicit_happy_0011_COSY.wav
06,angry,happy,0013,STYLE,explicit,False,06_angry_explicit_happy_0013_STYLE.wav
06,angry,happy,0019,F5TTS,explicit,False,06_angry_explicit_happy_0019_F5TTS.wav
06,angry,neutral,0014,STYLE,explicit,False,06_angry_explicit_neutral_0014_STYLE.wav
06,angry,neutral,0016,F5TTS,explicit,False,06_angry_explicit_neutral_0016_F5TTS.wav
06,angry,neutral,0020,COSY,explicit,False,06_angry_explicit_neutral_0020_COSY.wav
06,angry,sad,0014,STYLE,explicit,False,06_angry_explicit_sad_0014_STYLE.wav
06,angry,sad,0016,F5TTS,explicit,False,06_angry_explicit_sad_0016_F5TTS.wav
06,angry,sad,0019,COSY,explicit,False,06_angry_explicit_sad_0019_COSY.wav
06,angry,angry,0012,COSY,implicit,True,06_angry_implicit_angry_0012_COSY.wav
06,angry,angry,0013,STYLE,implicit,True,06_angry_implicit_angry_0013_STYLE.wav
06,angry,angry,0014,F5TTS,implicit,True,06_angry_implicit_angry_0014_F5TTS.wav
06,angry,happy,0012,COSY,implicit,False,06_angry_implicit_happy_0012_COSY.wav
06,angry,happy,0012,STYLE,implicit,False,06_angry_implicit_happy_0012_STYLE.wav
06,angry,happy,0019,F5TTS,implicit,False,06_angry_implicit_happy_0019_F5TTS.wav
06,angry,neutral,0014,COSY,implicit,False,06_angry_implicit_neutral_0014_COSY.wav
06,angry,neutral,0015,F5TTS,implicit,False,06_angry_implicit_neutral_0015_F5TTS.wav
06,angry,neutral,0018,STYLE,implicit,False,06_angry_implicit_neutral_0018_STYLE.wav
06,angry,sad,0015,COSY,implicit,False,06_angry_implicit_sad_0015_COSY.wav
06,angry,sad,0015,F5TTS,implicit,False,06_angry_implicit_sad_0015_F5TTS.wav
06,angry,sad,0017,STYLE,implicit,False,06_angry_implicit_sad_0017_STYLE.wav
06,happy,angry,0012,COSY,explicit,False,06_happy_explicit_angry_0012_COSY.wav
06,happy,angry,0020,F5TTS,explicit,False,06_happy_explicit_angry_0020_F5TTS.wav
06,happy,angry,0020,STYLE,explicit,False,06_happy_explicit_angry_0020_STYLE.wav
06,happy,happy,0013,STYLE,explicit,True,06_happy_explicit_happy_0013_STYLE.wav
06,happy,happy,0018,F5TTS,explicit,True,06_happy_explicit_happy_0018_F5TTS.wav
06,happy,happy,0020,COSY,explicit,True,06_happy_explicit_happy_0020_COSY.wav
06,happy,neutral,0014,F5TTS,explicit,False,06_happy_explicit_neutral_0014_F5TTS.wav
06,happy,neutral,0015,STYLE,explicit,False,06_happy_explicit_neutral_0015_STYLE.wav
06,happy,neutral,0017,COSY,explicit,False,06_happy_explicit_neutral_0017_COSY.wav
06,happy,sad,0012,STYLE,explicit,False,06_happy_explicit_sad_0012_STYLE.wav
06,happy,sad,0018,F5TTS,explicit,False,06_happy_explicit_sad_0018_F5TTS.wav
06,happy,sad,0020,COSY,explicit,False,06_happy_explicit_sad_0020_COSY.wav
06,happy,angry,0012,COSY,implicit,False,06_happy_implicit_angry_0012_COSY.wav
06,happy,angry,0013,F5TTS,implicit,False,06_happy_implicit_angry_0013_F5TTS.wav
06,happy,angry,0020,STYLE,implicit,False,06_happy_implicit_angry_0020_STYLE.wav
06,happy,happy,0012,COSY,implicit,True,06_happy_implicit_happy_0012_COSY.wav
06,happy,happy,0019,F5TTS,implicit,True,06_happy_implicit_happy_0019_F5TTS.wav
06,happy,happy,0019,STYLE,implicit,True,06_happy_implicit_happy_0019_STYLE.wav
06,happy,neutral,0011,COSY,implicit,False,06_happy_implicit_neutral_0011_COSY.wav
06,happy,neutral,0014,F5TTS,implicit,False,06_happy_implicit_neutral_0014_F5TTS.wav
06,happy,neutral,0020,STYLE,implicit,False,06_happy_implicit_neutral_0020_STYLE.wav
06,happy,sad,0015,STYLE,implicit,False,06_happy_implicit_sad_0015_STYLE.wav
06,happy,sad,0016,COSY,implicit,False,06_happy_implicit_sad_0016_COSY.wav
06,happy,sad,0020,F5TTS,implicit,False,06_happy_implicit_sad_0020_F5TTS.wav
06,neutral,angry,0012,F5TTS,neutral,False,06_neutral_angry_0012_F5TTS.wav
06,neutral,angry,0016,COSY,neutral,False,06_neutral_angry_0016_COSY.wav
06,neutral,angry,0020,STYLE,neutral,False,06_neutral_angry_0020_STYLE.wav
06,neutral,happy,0012,COSY,neutral,False,06_neutral_happy_0012_COSY.wav
06,neutral,happy,0012,F5TTS,neutral,False,06_neutral_happy_0012_F5TTS.wav
06,neutral,happy,0015,STYLE,neutral,False,06_neutral_happy_0015_STYLE.wav
06,neutral,neutral,0012,F5TTS,neutral,True,06_neutral_neutral_0012_F5TTS.wav
06,neutral,neutral,0016,STYLE,neutral,True,06_neutral_neutral_0016_STYLE.wav
06,neutral,neutral,0017,COSY,neutral,True,06_neutral_neutral_0017_COSY.wav
06,neutral,sad,0015,COSY,neutral,False,06_neutral_sad_0015_COSY.wav
06,neutral,sad,0017,STYLE,neutral,False,06_neutral_sad_0017_STYLE.wav
06,neutral,sad,0019,F5TTS,neutral,False,06_neutral_sad_0019_F5TTS.wav
06,sad,angry,0011,F5TTS,explicit,False,06_sad_explicit_angry_0011_F5TTS.wav
06,sad,angry,0014,COSY,explicit,False,06_sad_explicit_angry_0014_COSY.wav
06,sad,angry,0016,STYLE,explicit,False,06_sad_explicit_angry_0016_STYLE.wav
06,sad,happy,0013,STYLE,explicit,False,06_sad_explicit_happy_0013_STYLE.wav
06,sad,happy,0014,F5TTS,explicit,False,06_sad_explicit_happy_0014_F5TTS.wav
06,sad,happy,0020,COSY,explicit,False,06_sad_explicit_happy_0020_COSY.wav
06,sad,neutral,0012,F5TTS,explicit,False,06_sad_explicit_neutral_0012_F5TTS.wav
06,sad,neutral,0013,COSY,explicit,False,06_sad_explicit_neutral_0013_COSY.wav
06,sad,neutral,0016,STYLE,explicit,False,06_sad_explicit_neutral_0016_STYLE.wav
06,sad,sad,0011,COSY,explicit,True,06_sad_explicit_sad_0011_COSY.wav
06,sad,sad,0017,STYLE,explicit,True,06_sad_explicit_sad_0017_STYLE.wav
06,sad,sad,0019,F5TTS,explicit,True,06_sad_explicit_sad_0019_F5TTS.wav
06,sad,angry,0014,COSY,implicit,False,06_sad_implicit_angry_0014_COSY.wav
06,sad,angry,0014,STYLE,implicit,False,06_sad_implicit_angry_0014_STYLE.wav
06,sad,angry,0018,F5TTS,implicit,False,06_sad_implicit_angry_0018_F5TTS.wav
06,sad,happy,0012,COSY,implicit,False,06_sad_implicit_happy_0012_COSY.wav
06,sad,happy,0015,STYLE,implicit,False,06_sad_implicit_happy_0015_STYLE.wav
06,sad,happy,0019,F5TTS,implicit,False,06_sad_implicit_happy_0019_F5TTS.wav
06,sad,neutral,0011,COSY,implicit,False,06_sad_implicit_neutral_0011_COSY.wav
06,sad,neutral,0015,F5TTS,implicit,False,06_sad_implicit_neutral_0015_F5TTS.wav
06,sad,neutral,0016,STYLE,implicit,False,06_sad_implicit_neutral_0016_STYLE.wav
06,sad,sad,0018,COSY,implicit,True,06_sad_implicit_sad_0018_COSY.wav
06,sad,sad,0018,F5TTS,implicit,True,06_sad_implicit_sad_0018_F5TTS.wav
06,sad,sad,0018,STYLE,implicit,True,06_sad_implicit_sad_0018_STYLE.wav
07,angry,angry,0016,COSY,explicit,True,07_angry_explicit_angry_0016_COSY.wav
07,angry,angry,0018,STYLE,explicit,True,07_angry_explicit_angry_0018_STYLE.wav
07,angry,angry,0019,F5TTS,explicit,True,07_angry_explicit_angry_0019_F5TTS.wav
07,angry,happy,0011,F5TTS,explicit,False,07_angry_explicit_happy_0011_F5TTS.wav
07,angry,happy,0013,COSY,explicit,False,07_angry_explicit_happy_0013_COSY.wav
07,angry,happy,0017,STYLE,explicit,False,07_angry_explicit_happy_0017_STYLE.wav
07,angry,neutral,0017,F5TTS,explicit,False,07_angry_explicit_neutral_0017_F5TTS.wav
07,angry,neutral,0019,COSY,explicit,False,07_angry_explicit_neutral_0019_COSY.wav
07,angry,neutral,0020,STYLE,explicit,False,07_angry_explicit_neutral_0020_STYLE.wav
07,angry,sad,0012,F5TTS,explicit,False,07_angry_explicit_sad_0012_F5TTS.wav
07,angry,sad,0013,COSY,explicit,False,07_angry_explicit_sad_0013_COSY.wav
07,angry,sad,0017,STYLE,explicit,False,07_angry_explicit_sad_0017_STYLE.wav
07,angry,angry,0012,STYLE,implicit,True,07_angry_implicit_angry_0012_STYLE.wav
07,angry,angry,0015,F5TTS,implicit,True,07_angry_implicit_angry_0015_F5TTS.wav
07,angry,angry,0020,COSY,implicit,True,07_angry_implicit_angry_0020_COSY.wav
07,angry,happy,0011,STYLE,implicit,False,07_angry_implicit_happy_0011_STYLE.wav
07,angry,happy,0015,COSY,implicit,False,07_angry_implicit_happy_0015_COSY.wav
07,angry,happy,0019,F5TTS,implicit,False,07_angry_implicit_happy_0019_F5TTS.wav
07,angry,neutral,0015,STYLE,implicit,False,07_angry_implicit_neutral_0015_STYLE.wav
07,angry,neutral,0018,COSY,implicit,False,07_angry_implicit_neutral_0018_COSY.wav
07,angry,neutral,0020,F5TTS,implicit,False,07_angry_implicit_neutral_0020_F5TTS.wav
07,angry,sad,0012,COSY,implicit,False,07_angry_implicit_sad_0012_COSY.wav
07,angry,sad,0013,F5TTS,implicit,False,07_angry_implicit_sad_0013_F5TTS.wav
07,angry,sad,0018,STYLE,implicit,False,07_angry_implicit_sad_0018_STYLE.wav
07,happy,angry,0012,F5TTS,explicit,False,07_happy_explicit_angry_0012_F5TTS.wav
07,happy,angry,0012,STYLE,explicit,False,07_happy_explicit_angry_0012_STYLE.wav
07,happy,angry,0019,COSY,explicit,False,07_happy_explicit_angry_0019_COSY.wav
07,happy,happy,0011,F5TTS,explicit,True,07_happy_explicit_happy_0011_F5TTS.wav
07,happy,happy,0013,COSY,explicit,True,07_happy_explicit_happy_0013_COSY.wav
07,happy,happy,0016,STYLE,explicit,True,07_happy_explicit_happy_0016_STYLE.wav
07,happy,neutral,0011,F5TTS,explicit,False,07_happy_explicit_neutral_0011_F5TTS.wav
07,happy,neutral,0018,COSY,explicit,False,07_happy_explicit_neutral_0018_COSY.wav
07,happy,neutral,0018,STYLE,explicit,False,07_happy_explicit_neutral_0018_STYLE.wav
07,happy,sad,0011,COSY,explicit,False,07_happy_explicit_sad_0011_COSY.wav
07,happy,sad,0011,F5TTS,explicit,False,07_happy_explicit_sad_0011_F5TTS.wav
07,happy,sad,0019,STYLE,explicit,False,07_happy_explicit_sad_0019_STYLE.wav
07,happy,angry,0012,COSY,implicit,False,07_happy_implicit_angry_0012_COSY.wav
07,happy,angry,0018,STYLE,implicit,False,07_happy_implicit_angry_0018_STYLE.wav
07,happy,angry,0019,F5TTS,implicit,False,07_happy_implicit_angry_0019_F5TTS.wav
07,happy,happy,0011,COSY,implicit,True,07_happy_implicit_happy_0011_COSY.wav
07,happy,happy,0012,STYLE,implicit,True,07_happy_implicit_happy_0012_STYLE.wav
07,happy,happy,0015,F5TTS,implicit,True,07_happy_implicit_happy_0015_F5TTS.wav
07,happy,neutral,0014,F5TTS,implicit,False,07_happy_implicit_neutral_0014_F5TTS.wav
07,happy,neutral,0017,COSY,implicit,False,07_happy_implicit_neutral_0017_COSY.wav
07,happy,neutral,0020,STYLE,implicit,False,07_happy_implicit_neutral_0020_STYLE.wav
07,happy,sad,0013,F5TTS,implicit,False,07_happy_implicit_sad_0013_F5TTS.wav
07,happy,sad,0017,STYLE,implicit,False,07_happy_implicit_sad_0017_STYLE.wav
07,happy,sad,0020,COSY,implicit,False,07_happy_implicit_sad_0020_COSY.wav
07,neutral,angry,0015,F5TTS,neutral,False,07_neutral_angry_0015_F5TTS.wav
07,neutral,angry,0018,COSY,neutral,False,07_neutral_angry_0018_COSY.wav
07,neutral,angry,0019,STYLE,neutral,False,07_neutral_angry_0019_STYLE.wav
07,neutral,happy,0013,COSY,neutral,False,07_neutral_happy_0013_COSY.wav
07,neutral,happy,0013,STYLE,neutral,False,07_neutral_happy_0013_STYLE.wav
07,neutral,happy,0016,F5TTS,neutral,False,07_neutral_happy_0016_F5TTS.wav
07,neutral,neutral,0015,STYLE,neutral,True,07_neutral_neutral_0015_STYLE.wav
07,neutral,neutral,0017,COSY,neutral,True,07_neutral_neutral_0017_COSY.wav
07,neutral,neutral,0017,F5TTS,neutral,True,07_neutral_neutral_0017_F5TTS.wav
07,neutral,sad,0011,COSY,neutral,False,07_neutral_sad_0011_COSY.wav
07,neutral,sad,0011,F5TTS,neutral,False,07_neutral_sad_0011_F5TTS.wav
07,neutral,sad,0012,STYLE,neutral,False,07_neutral_sad_0012_STYLE.wav
07,sad,angry,0011,STYLE,explicit,False,07_sad_explicit_angry_0011_STYLE.wav
07,sad,angry,0016,COSY,explicit,False,07_sad_explicit_angry_0016_COSY.wav
07,sad,angry,0019,F5TTS,explicit,False,07_sad_explicit_angry_0019_F5TTS.wav
07,sad,happy,0012,STYLE,explicit,False,07_sad_explicit_happy_0012_STYLE.wav
07,sad,happy,0014,COSY,explicit,False,07_sad_explicit_happy_0014_COSY.wav
07,sad,happy,0018,F5TTS,explicit,False,07_sad_explicit_happy_0018_F5TTS.wav
07,sad,neutral,0013,STYLE,explicit,False,07_sad_explicit_neutral_0013_STYLE.wav
07,sad,neutral,0014,F5TTS,explicit,False,07_sad_explicit_neutral_0014_F5TTS.wav
07,sad,neutral,0018,COSY,explicit,False,07_sad_explicit_neutral_0018_COSY.wav
07,sad,sad,0011,F5TTS,explicit,True,07_sad_explicit_sad_0011_F5TTS.wav
07,sad,sad,0014,STYLE,explicit,True,07_sad_explicit_sad_0014_STYLE.wav
07,sad,sad,0015,COSY,explicit,True,07_sad_explicit_sad_0015_COSY.wav
07,sad,angry,0014,COSY,implicit,False,07_sad_implicit_angry_0014_COSY.wav
07,sad,angry,0018,F5TTS,implicit,False,07_sad_implicit_angry_0018_F5TTS.wav
07,sad,angry,0020,STYLE,implicit,False,07_sad_implicit_angry_0020_STYLE.wav
07,sad,happy,0013,STYLE,implicit,False,07_sad_implicit_happy_0013_STYLE.wav
07,sad,happy,0015,F5TTS,implicit,False,07_sad_implicit_happy_0015_F5TTS.wav
07,sad,happy,0020,COSY,implicit,False,07_sad_implicit_happy_0020_COSY.wav
07,sad,neutral,0011,COSY,implicit,False,07_sad_implicit_neutral_0011_COSY.wav
07,sad,neutral,0013,F5TTS,implicit,False,07_sad_implicit_neutral_0013_F5TTS.wav
07,sad,neutral,0014,STYLE,implicit,False,07_sad_implicit_neutral_0014_STYLE.wav
07,sad,sad,0011,STYLE,implicit,True,07_sad_implicit_sad_0011_STYLE.wav
07,sad,sad,0013,COSY,implicit,True,07_sad_implicit_sad_0013_COSY.wav
07,sad,sad,0017,F5TTS,implicit,True,07_sad_implicit_sad_0017_F5TTS.wav
08,angry,angry,0011,STYLE,explicit,True,08_angry_explicit_angry_0011_STYLE.wav
08,angry,angry,0016,COSY,explicit,True,08_angry_explicit_angry_0016_COSY.wav
08,angry,angry,0018,F5TTS,explicit,True,08_angry_explicit_angry_0018_F5TTS.wav
08,angry,happy,0014,COSY,explicit,False,08_angry_explicit_happy_0014_COSY.wav
08,angry,happy,0017,STYLE,explicit,False,08_angry_explicit_happy_0017_STYLE.wav
08,angry,happy,0018,F5TTS,explicit,False,08_angry_explicit_happy_0018_F5TTS.wav
08,angry,neutral,0020,COSY,explicit,False,08_angry_explicit_neutral_0020_COSY.wav
08,angry,neutral,0020,F5TTS,explicit,False,08_angry_explicit_neutral_0020_F5TTS.wav
08,angry,neutral,0020,STYLE,explicit,False,08_angry_explicit_neutral_0020_STYLE.wav
08,angry,sad,0011,F5TTS,explicit,False,08_angry_explicit_sad_0011_F5TTS.wav
08,angry,sad,0017,STYLE,explicit,False,08_angry_explicit_sad_0017_STYLE.wav
08,angry,sad,0018,COSY,explicit,False,08_angry_explicit_sad_0018_COSY.wav
08,angry,angry,0011,F5TTS,implicit,True,08_angry_implicit_angry_0011_F5TTS.wav
08,angry,angry,0012,STYLE,implicit,True,08_angry_implicit_angry_0012_STYLE.wav
08,angry,angry,0020,COSY,implicit,True,08_angry_implicit_angry_0020_COSY.wav
08,angry,happy,0012,F5TTS,implicit,False,08_angry_implicit_happy_0012_F5TTS.wav
08,angry,happy,0015,COSY,implicit,False,08_angry_implicit_happy_0015_COSY.wav
08,angry,happy,0015,STYLE,implicit,False,08_angry_implicit_happy_0015_STYLE.wav
08,angry,neutral,0011,F5TTS,implicit,False,08_angry_implicit_neutral_0011_F5TTS.wav
08,angry,neutral,0013,STYLE,implicit,False,08_angry_implicit_neutral_0013_STYLE.wav
08,angry,neutral,0020,COSY,implicit,False,08_angry_implicit_neutral_0020_COSY.wav
08,angry,sad,0016,COSY,implicit,False,08_angry_implicit_sad_0016_COSY.wav
08,angry,sad,0019,STYLE,implicit,False,08_angry_implicit_sad_0019_STYLE.wav
08,angry,sad,0020,F5TTS,implicit,False,08_angry_implicit_sad_0020_F5TTS.wav
08,happy,angry,0012,STYLE,explicit,False,08_happy_explicit_angry_0012_STYLE.wav
08,happy,angry,0015,COSY,explicit,False,08_happy_explicit_angry_0015_COSY.wav
08,happy,angry,0020,F5TTS,explicit,False,08_happy_explicit_angry_0020_F5TTS.wav
